1,0,Hf,Ma1,1644.60,1644.60
1,0,Hf,La2,7844.60,7844.60
1,0,Hf,La1,7899.00,7899.00
1,0,Hf,Lb1,9022.70,9022.70
1,0,Hf,Lb2,9347.30,9347.30
1,0,Hf,Lg1,10515.80,10515.80
1,0,Hf,Ka2,54611.40,54611.40
1,0,Hf,Ka1,55790.20,55790.20
1,0,Hf,Kb1,63234.00,63234.00
1,0,Hg,Ma1,2195.30,2195.30
1,0,Hg,La2,9897.60,9897.60
1,0,Hg,La1,9988.80,9988.80
1,0,Hg,Lb1,11822.60,11822.60
1,0,Hg,Lb2,11924.10,11924.10
1,0,Hg,Lg1,13830.10,13830.10
1,0,Hg,Ka2,68895.00,68895.00
1,0,Hg,Ka1,70819.00,70819.00
1,0,Hg,Kb1,80253.00,80253.00
1,0,Ho,Ma1,1348.00,1348.00
1,0,Ho,La2,6679.50,6679.50
1,0,Ho,La1,6719.80,6719.80
1,0,Ho,Lb1,7525.30,7525.30
1,0,Ho,Lb2,7911.00,7911.00
1,0,Ho,Lg1,8747.00,8747.00
1,0,Ho,Ka2,46699.70,46699.70
1,0,Ho,Ka1,47546.70,47546.70
1,0,Ho,Kb1,53877.00,53877.00
1,0,I,La2,3926.04,3926.04
1,0,I,La1,3937.65,3937.65
1,0,I,Lb1,4220.72,4220.72
1,0,I,Lb2,4507.50,4507.50
1,0,I,Lg1,4800.90,4800.90
1,0,I,Ka2,28317.20,28317.20
1,0,I,Ka1,28612.00,28612.00
1,0,I,Kb1,32294.70,32294.70
1,0,In,La2,3279.29,3279.29
1,0,In,La1,3286.94,3286.94
1,0,In,Lb1,3487.21,3487.21
1,0,In,Lb2,3713.81,3713.81
1,0,In,Lg1,3920.81,3920.81
1,0,In,Ka2,24002.00,24002.00
1,0,In,Ka1,24209.70,24209.70
1,0,In,Kb1,27275.90,27275.90
1,0,Ir,Ma1,1979.90,1979.90
1,0,Ir,La2,9099.50,9099.50
1,0,Ir,La1,9175.10,9175.10
1,0,Ir,Lb1,10708.30,10708.30
1,0,Ir,Lb2,10920.30,10920.30
1,0,Ir,Lg1,12512.60,12512.60
1,0,Ir,Ka2,63286.70,63286.70
1,0,Ir,Ka1,64895.60,64895.60
1,0,Ir,Kb1,73560.80,73560.80
1,0,K,Ka2,3311.10,3311.10
1,0,K,Ka1,3313.80,3313.80
1,0,K,Kb1,3589.60,3589.60
1,0,Kr,La2,1586.00,1586.00
1,0,Kr,La1,1586.00,1586.00
1,0,Kr,Lb1,1636.60,1636.60
1,0,Kr,Ka2,12598.00,12598.00
1,0,Kr,Ka1,12649.00,12649.00
1,0,Kr,Kb1,14112.00,14112.00
1,0,La,Ma1,833.00,833.00
1,0,La,La2,4634.23,4634.23
1,0,La,La1,4650.97,4650.97
1,0,La,Lb1,5042.10,5042.10
1,0,La,Lb2,5383.50,5383.50
1,0,La,Lg1,5788.50,5788.50
1,0,La,Ka2,33034.10,33034.10
1,0,La,Ka1,33441.80,33441.80
1,0,La,Kb1,37801.00,37801.00
1,0,Li,Ka1,54.30,54.30
1,0,Lu,Ma1,1581.30,1581.30
1,0,Lu,La2,7604.90,7604.90
1,0,Lu,La1,7655.50,7655.50
1,0,Lu,Lb1,8709.00,8709.00
1,0,Lu,Lb2,9048.90,9048.90
1,0,Lu,Lg1,10143.40,10143.40
1,0,Lu,Ka2,52965.00,52965.00
1,0,Lu,Ka1,54069.80,54069.80
1,0,Lu,Kb1,61283.00,61283.00
1,0,Mg,Ka1,1253.60,1253.60
1,0,Mg,Ka2,1253.60,1253.60
1,0,Mg,Kb1,1302.20,1302.20
1,0,Mn,La2,637.40,637.40
1,0,Mn,La1,637.40,637.40
1,0,Mn,Lb1,648.80,648.80
1,0,Mn,Ka2,5887.65,5887.65
1,0,Mn,Ka1,5898.75,5898.75
1,0,Mn,Kb1,6490.45,6490.45
1,0,Mo,La2,2289.85,2289.85
1,0,Mo,La1,2293.16,2293.16
1,0,Mo,Lb1,2394.81,2394.81
1,0,Mo,Lb2,2518.30,2518.30
1,0,Mo,Lg1,2623.50,2623.50
1,0,Mo,Ka2,17374.30,17374.30
1,0,Mo,Ka1,17479.34,17479.34
1,0,Mo,Kb1,19608.30,19608.30
1,0,N,Ka1,392.40,392.40
1,0,Na,Ka1,1040.98,1040.98
1,0,Na,Ka2,1040.98,1040.98
1,0,Na,Kb1,1071.10,1071.10
1,0,Nb,La2,2163.00,2163.00
1,0,Nb,La1,2165.89,2165.89
1,0,Nb,Lb1,2257.40,2257.40
1,0,Nb,Lb2,2367.00,2367.00
1,0,Nb,Lg1,2461.80,2461.80
1,0,Nb,Ka2,16521.00,16521.00
1,0,Nb,Ka1,16615.10,16615.10
1,0,Nb,Kb1,18622.50,18622.50
1,0,Nd,Ma1,978.00,978.00
1,0,Nd,La2,5207.70,5207.70
1,0,Nd,La1,5230.40,5230.40
1,0,Nd,Lb1,5721.60,5721.60
1,0,Nd,Lb2,6089.40,6089.40
1,0,Nd,Lg1,6602.10,6602.10
1,0,Nd,Ka2,36847.40,36847.40
1,0,Nd,Ka1,37361.00,37361.00
1,0,Nd,Kb1,42271.30,42271.30
1,0,Ne,Ka1,848.60,848.60
1,0,Ne,Ka2,848.60,848.60
1,0,Ni,La2,851.50,851.50
1,0,Ni,La1,851.50,851.50
1,0,Ni,Lb1,868.80,868.80
1,0,Ni,Ka2,7460.89,7460.89
1,0,Ni,Ka1,7478.15,7478.15
1,0,Ni,Kb1,8264.66,8264.66
1,0,Np,La2,13759.70,13759.70
1,0,Np,La1,13944.10,13944.10
1,0,Np,Lb2,16840.00,16840.00
1,0,Np,Lb1,17750.20,17750.20
1,0,Np,Lg1,20784.80,20784.80
1,0,O,Ka1,524.90,524.90
1,0,Os,Ma1,1910.20,1910.20
1,0,Os,La2,8841.00,8841.00
1,0,Os,La1,8911.70,8911.70
1,0,Os,Lb1,10355.30,10355.30
1,0,Os,Lb2,10598.50,10598.50
1,0,Os,Lg1,12095.30,12095.30
1,0,Os,Ka2,61486.70,61486.70
1,0,Os,Ka1,63000.50,63000.50
1,0,Os,Kb1,71413.00,71413.00
1,0,P,Ka2,2012.70,2012.70
1,0,P,Ka1,2013.70,2013.70
1,0,P,Kb1,2139.10,2139.10
1,0,Pa,Ma1,3082.30,3082.30
1,0,Pa,La2,13122.20,13122.20
1,0,Pa,La1,13290.70,13290.70
1,0,Pa,Lb2,16024.00,16024.00
1,0,Pa,Lb1,16702.00,16702.00
1,0,Pa,Lg1,19568.00,19568.00
1,0,Pa,Ka2,92287.00,92287.00
1,0,Pa,Ka1,95868.00,95868.00
1,0,Pa,Kb1,108427.00,108427.00
1,0,Pb,Ma1,2345.50,2345.50
1,0,Pb,La2,10449.50,10449.50
1,0,Pb,La1,10551.50,10551.50
1,0,Pb,Lb1,12613.70,12613.70
1,0,Pb,Lb2,12622.60,12622.60
1,0,Pb,Lg1,14764.40,14764.40
1,0,Pb,Ka2,72804.20,72804.20
1,0,Pb,Ka1,74969.40,74969.40
1,0,Pb,Kb1,84936.00,84936.00
1,0,Pd,La2,2833.29,2833.29
1,0,Pd,La1,2838.61,2838.61
1,0,Pd,Lb1,2990.22,2990.22
1,0,Pd,Lb2,3171.79,3171.79
1,0,Pd,Lg1,3328.70,3328.70
1,0,Pd,Ka2,21020.10,21020.10
1,0,Pd,Ka1,21177.10,21177.10
1,0,Pd,Kb1,23818.70,23818.70
1,0,Pm,La2,5407.80,5407.80
1,0,Pm,La1,5432.50,5432.50
1,0,Pm,Lb1,5961.00,5961.00
1,0,Pm,Lb2,6339.00,6339.00
1,0,Pm,Lg1,6892.00,6892.00
1,0,Pm,Ka2,38171.20,38171.20
1,0,Pm,Ka1,38724.70,38724.70
1,0,Pm,Kb1,43826.00,43826.00
1,0,Po,La2,11015.80,11015.80
1,0,Po,La1,11130.80,11130.80
1,0,Po,Lb2,13340.40,13340.40
1,0,Po,Lb1,13447.00,13447.00
1,0,Po,Lg1,15744.00,15744.00
1,0,Po,Ka2,76862.00,76862.00
1,0,Po,Ka1,79290.00,79290.00
1,0,Po,Kb1,89800.00,89800.00
1,0,Pr,Ma1,929.00,929.00
1,0,Pr,La2,5013.50,5013.50
1,0,Pr,La1,5033.70,5033.70
1,0,Pr,Lb1,5488.90,5488.90
1,0,Pr,Lb2,5850.00,5850.00
1,0,Pr,Lg1,6322.10,6322.10
1,0,Pr,Ka2,35550.20,35550.20
1,0,Pr,Ka1,36026.30,36026.30
1,0,Pr,Kb1,40748.20,40748.20
1,0,Pt,Ma1,2050.50,2050.50
1,0,Pt,La2,9361.80,9361.80
1,0,Pt,La1,9442.30,9442.30
1,0,Pt,Lb1,11070.70,11070.70
1,0,Pt,Lb2,11250.50,11250.50
1,0,Pt,Lg1,12942.00,12942.00
1,0,Pt,Ka2,65112.00,65112.00
1,0,Pt,Ka1,66832.00,66832.00
1,0,Pt,Kb1,75748.00,75748.00
1,0,Pu,La2,14084.20,14084.20
1,0,Pu,La1,14278.60,14278.60
1,0,Pu,Lb2,17255.30,17255.30
1,0,Pu,Lb1,18293.70,18293.70
1,0,Pu,Lg1,21417.30,21417.30
1,0,Ra,La2,12196.20,12196.20
1,0,Ra,La1,12339.70,12339.70
1,0,Ra,Lb2,14841.40,14841.40
1,0,Ra,Lb1,15235.80,15235.80
1,0,Ra,Lg1,17849.00,17849.00
1,0,Ra,Ka2,85430.00,85430.00
1,0,Ra,Ka1,88470.00,88470.00
1,0,Ra,Kb1,100130.00,100130.00
1,0,Rb,La2,1692.56,1692.56
1,0,Rb,La1,1694.13,1694.13
1,0,Rb,Lb1,1752.17,1752.17
1,0,Rb,Ka2,13335.80,13335.80
1,0,Rb,Ka1,13395.30,13395.30
1,0,Rb,Kb1,14961.30,14961.30
1,0,Re,Ma1,1842.50,1842.50
1,0,Re,La2,8586.20,8586.20
1,0,Re,La1,8652.50,8652.50
1,0,Re,Lb1,10010.00,10010.00
1,0,Re,Lb2,10275.20,10275.20
1,0,Re,Lg1,11685.40,11685.40
1,0,Re,Ka2,59717.90,59717.90
1,0,Re,Ka1,61140.30,61140.30
1,0,Re,Kb1,69310.00,69310.00
1,0,Rh,La2,2692.05,2692.05
1,0,Rh,La1,2696.74,2696.74
1,0,Rh,Lb1,2834.41,2834.41
1,0,Rh,Lb2,3001.30,3001.30
1,0,Rh,Lg1,3143.80,3143.80
1,0,Rh,Ka2,20073.70,20073.70
1,0,Rh,Ka1,20216.10,20216.10
1,0,Rh,Kb1,22723.60,22723.60
1,0,Rn,La2,11597.90,11597.90
1,0,Rn,La1,11727.00,11727.00
1,0,Rn,Lb1,14316.00,14316.00
1,0,Rn,Lg1,16770.00,16770.00
1,0,Rn,Ka2,81070.00,81070.00
1,0,Rn,Ka1,83780.00,83780.00
